Amenity Type,Name,Latitude,Longitude,road,suburb,state_district
hospital,New Sahara Hospital,25.3317015,83.0236682,Madan Mohan Malviya Road,Pilokothi,Varanasi
hospital,Anand Hospital,25.2854642,83.1191824,MDR65E,,Chandauli
hospital,Ruma Hospital,25.9305332,82.0049501,NH330,,
hospital,S P Surgical Centre,25.3425037,82.9766236,Central Jail Road,Cantonment,Varanasi
hospital,Shree Ram Laxminarayan Marwari Hindu Hospital - Varanasi,25.3093752,83.0070332,Dashashwamedh Road,,Varanasi
hospital,Alaknanda Hospital Pvt Ltd.,25.2879096,83.001109,Ravindrapuri Road,,Varanasi
hospital,Shivganga Hospital,25.2537156,82.9964612,Semi Circle RD,,Varanasi
hospital,Shri Shyamlal Memorial Hospital,25.3804683,82.5691846,NH135A,,Sant Ravidas Nagar
hospital,"Shubham Hospital, Varanasi",25.3438983,82.9881918,Makbul Alan Road,Cantonment,Varanasi
hospital,Netra Jyoti Hospital and Research Center,25.2896883,83.0042418,Pandit Manmohan Malviya Road,,Varanasi
hospital,"Shraddha Hospital, Jaunpur",25.7392249,82.6874994,NH731,,Jaunpur
hospital,"Ayushman Hospital, Varanasi",25.3039522,82.9867731,Rathyatra Mahmoorganj Road,,Varanasi
hospital,Shyama Hospital,25.3552798,82.9655729,NH31,,Varanasi
hospital,Swastik Surgical,25.3592045,82.9591839,NH31,,Varanasi
hospital,Swaraj Hospital,26.2664083,82.0744157,Faizabad-Sultanpur road,,Sultanpur
hospital,Sushila Devi Memorial Hospital,26.0574549,82.6841958,SH34,,Jaunpur
hospital,Prasoon Hospital,25.363961,83.0360573,NH31,,Varanasi
hospital,Galaxy Hospital,25.3050931,82.9750063,Raja Sir Motichand Road,,Varanasi
hospital,Dr. D. D. Tripathi Memorial Hospital,25.1558133,82.5830014,Station Road,,Mirzapur
hospital,Jiwan Jyoti Christian Hospital,24.6771185,83.0620486,SH5A,,Sonbhadra
hospital,Kashi Medicare,25.350789,83.0037045,Panch Koshi Road,Pilokothi,Varanasi
hospital,Mahashweta Hospital Pvt. Ltd.,25.3400505,82.9920933,Makbul Alan Road,Cantonment,Varanasi
hospital,Isha Hosital,25.7330029,82.6725617,NH135A,,Jaunpur
hospital,Apex Eye Hospital,25.7355797,82.6953149,NH31,,Jaunpur
hospital,Care Hospital - Varanasi,25.2831802,82.9699691,University Road,Bhullanpur,Chandauli
hospital,Bk Heart Hospital Pvt Ltd,25.2826237,82.9706222,University Road,Bhullanpur,Varanasi
hospital,Kids Care Hospital,25.2886212,82.9940888,Sankat Mochan Road,,Varanasi
hospital,Rohit Laproscopic Surgical Center,25.3091348,82.9838206,SIgra Mahmourganj Road,,Varanasi
hospital,Swami Harshankaranand Ji Hospital and Research Center,25.2836471,82.9714912,University Road,Bhullanpur,Varanasi
hospital,Sri Sai Surgical and Maternity Hospital,25.2821724,82.9919971,BHU DLW Road,,Varanasi
hospital,"Saba Hospital, Mau",26.0229049,82.9230016,SH34,,Mau
hospital,Shakuntala Hospital and Research Center,25.3060181,82.9371,NH731B,,Varanasi
hospital,"Saba Hospital, Azamgarh",26.0852507,83.2846813,Shahgarh Mubarakpur Road,,Azamgarh
hospital,Gomti Hospital and Research Centre Pvt Ltd,26.2730487,82.0772918,Sultanpur - Kadipur Road,,Sultanpur
hospital,"Life Line Hospital, Varanasi",25.2832627,82.9808334,University Road,Bhullanpur,Varanasi
hospital,Sah Hospital,25.3239083,83.0044448,St. Kabir Road,,Varanasi
hospital,Gaurav Charitable Hospital,26.2471333,82.0680146,Laksmanpur-Sastri Nagar Rd,,Sultanpur
hospital,Hindu Sewa Sadan Hospital,25.3118509,83.0085801,Dalmandi Road,,Varanasi
hospital,"Srijan Hospital, Varanasi",25.3569528,83.0063143,Gautam Buddha Rajpath Road,Pilokothi,Varanasi
hospital,K G Nanda Hospital,25.260181,83.2550778,NH19,,Chandauli
hospital,Aashadeep Hospital,26.2525501,82.2279064,SH34,,Sultanpur
hospital,Prayag Healthcare Center,25.2960299,82.9434594,Raja Moti Chand Road,,Varanasi
hospital,Popular Hospital,25.292644,82.9705367,Flyover,Bhullanpur,Varanasi
hospital,Harsh Maternity And Nursing Home,25.153709,82.5721331,Station Road,,Mirzapur
hospital,Varadan Hospital,25.3509156,82.9768342,Kautilya Kon Road,,Varanasi
hospital,Kumar Surgical Nursing Home,25.7496613,82.6933063,NH731,,Jaunpur
hospital,Eye Care Hospital,26.0783822,83.1723598,NH28,,Azamgarh
hospital,Arogya Chikitsalaya,25.3021699,82.9313258,NH731B,,Varanasi
hospital,Maa Tara Hospital,25.7380913,82.6632856,NH31,,Jaunpur
hospital,Priya Multispeciality Hospital Pvt.Ltd.,25.3188013,82.9920584,Patel Road,Cantonment,Varanasi
hospital,"Sai Hospital, Sonbhadra",24.6777854,83.0628724,SH5A,,Sonbhadra
hospital,Iqbal Hospital,26.0766145,83.1816825,NH128C,,Azamgarh
hospital,Swami Vivekanand Jan Kalyan Hospital,25.2579469,82.961565,BLW Road,Bhullanpur,Varanasi
hospital,Aashirwad Hospital And Research Centre,25.7376672,82.6737405,NH31;NH731,,Jaunpur
hospital,Kamla Hospital,25.7380768,82.6853894,NH731,,Jaunpur
hospital,Kashi Hospital,25.2804967,82.9677971,Chunar Road,Bhullanpur,Varanasi
hospital,Heiwel Hospital and Rehabilitaition Center,25.3527657,82.96783,Kautilya Kon Road,,Varanasi
hospital,Sarnath Hospital,25.3605676,83.0265085,NH31,,Varanasi
hospital,Laxmi Health Care and Hospital,25.7801071,82.6904869,NH135A,,Jaunpur
hospital,Swastik Eye and Dental Care,25.9372824,83.5682842,Sahadatpura Rd.,,Mau
hospital,Apex Hospital,25.2831311,82.9684355,Chunar Road,Bhullanpur,Varanasi
hospital,Harshlok Eye Care Centre,25.3543803,82.9624132,Jaunpur Road,,Varanasi
hospital,Mrittunjai Hospital,25.1456148,82.5711018,Station Road,,Mirzapur
hospital,Mrityunjay Hospital,25.3213263,83.0129261,Rabindranath Tagore Road,,Varanasi
hospital,Pragya Multi Speciality Hospital and Research Center,25.3757006,82.9161931,NH31,,Varanasi
hospital,Ram Krishna Sewashram,25.1517029,82.530469,Ojhala Bridge,,Mirzapur
hospital,Dr R D Memorial Charitable Hospital,25.2608414,83.2576293,NH19,,Chandauli
hospital,Vandna Hospital,26.2361256,82.0656809,NH128;330;731,,Sultanpur
hospital,"District Hospital, Sultanpur",26.2627557,82.069966,GN ROAD,,Sultanpur
hospital,Ayushman Hospital and Trauma Centre,25.332967,83.0144739,GT Road,Pilokothi,Varanasi
hospital,Hospital Harsha,25.3007101,83.0023755,Durgakund Road,,Varanasi
hospital,Institute Of Medical Science and S.S.Hospital,25.2744502,82.9995149,Diagonal Road,,Varanasi
hospital,Medwin Hospitals And Research Centre,25.3205662,83.0127322,Rabindranath Tagore Road,,Varanasi
hospital,Alok Health Care Hospital Pvt Ltd,25.2879707,83.004762,Assi Ghat Road,,Varanasi
hospital,Dr Ram Bilas Fracture and Surgical Centre,25.3109998,82.9868113,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,Sudbhawana Hospital,25.2788183,82.9996276,BHU DLW Road,,Varanasi
hospital,PHC Amiliya,24.5520185,82.1264103,MD1108,,Sidhi
hospital,"Government Hospital,Khatai",24.5310842,82.5708523,NH135C,,Singrauli
hospital,Government hospital Sihawal,24.5620148,82.2454548,MD1108,,Sidhi
hospital,Goverment hospital,24.7785109,82.093446,MD1005,,Mauganj
hospital,Sadar Hospital Kaimur,25.0398593,83.6079633,NH219,,Kaimur
hospital,"Referral Hospital,Ramgarh",25.292442,83.659746,NH319A,,Kaimur
hospital,Govt.Hospital,25.2434211,83.7668332,NH319,,Kaimur
hospital,Government Hospital SONGAR,25.9098683,82.7515923,,,Jaunpur
hospital,Government Hospital Azmatgarh,26.1574109,83.3596833,NH128C,,Azamgarh
hospital,Govt. Hospital,26.1587026,83.9599858,NH227A,,Deoria
hospital,MAHARAJA BALAVANT SINGH COMBINED DISTRIC HOSPITAL,25.3956644,82.5650775,NH731B,,Sant Ravidas Nagar
hospital,Government Hospital,26.0400073,83.0479925,MDR158E,,Azamgarh
hospital,Rajkiya Mahila Chikitsalaya Mughalsarai,25.2824618,83.1223165,MDR65E,,Chandauli
hospital,District Male Hospital Pratapgarh,25.9218299,81.9990201,NH330,,
hospital,District Women Hospital Jaunpur,25.7592013,82.6968142,NH731,,Jaunpur
hospital,Government Hospital Baghuri,26.0841225,83.9455864,NH727B,,Ballia
hospital,Government Hospital Kadipur,26.1672645,82.3709553,MDR113E,,Sultanpur
hospital,Government Hospital,26.0432547,83.2883379,Sathiyaon Mubarakpur Road,,Deoria
hospital,Govt. Hospital,25.3295693,82.4653718,Gyanpur-Bhadohi Road,,Sant Ravidas Nagar
hospital,"Goverment hospital,Dildar Nagar",25.4254554,83.6665595,Phooli to Alamgag Road,,Ghazipur
hospital,District Women Hospital Pratapgarh,25.9221279,81.9986835,NH330,,
hospital,Government Hospital Pachewara,25.1581063,82.9559425,NH35,,Mirzapur
hospital,District Women Hospital Mau,25.9432027,83.5691249,Sahadatpura Rd.,,Mau
hospital,Government Hospital Chak Goraiya,25.1334662,82.8158741,SH74,,Mirzapur
hospital,Government Hospital PARMANPUR,25.7631436,83.1902173,MDR53E,,Azamgarh
hospital,Robertsganj District Combind Hospital,24.6466978,83.0585021,SH5A,,Sonbhadra
hospital,Government Hospital Diyara,26.218467,82.2821856,SH34,,Sultanpur
hospital,Government Hospital RASULPUR,26.2244566,83.5894346,,,Mau
hospital,Government Hospital Adari,25.9840993,83.6205871,NH128B,,Mau
hospital,"Government Hospital,Danoo Pur",25.4215976,82.7122906,SH98,,Varanasi
hospital,Government Hospital Airakunda,25.8158897,83.2969974,MDR166E,,Azamgarh
hospital,Shahgarh Govt. Hospital,26.043524,83.2210077,NH128B,,Azamgarh
hospital,District Male Hospital Azamgarh,26.0827457,83.1900376,NH128C,,Azamgarh
hospital,District Women Hospital,25.1522759,82.5767586,Station Road,,Mirzapur
hospital,Govt Hospital Nonar Tulsi Ashram,25.340059,83.3494212,,,Chandauli
hospital,Medical Collage Azamgarh,25.9046515,83.2049963,,,Azamgarh
hospital,District Female Hospital Azamgarh,26.0637645,83.1833871,shiv temple,,Azamgarh
hospital,Government Hospital Halliya,24.8279468,82.3259385,NH135C,,Mirzapur
hospital,Government Hospital Rajpur,24.6961532,82.9544632,,,Sonbhadra
hospital,Jiyanpur Goverment Hospital,26.1613935,83.3393991,NH128C,,Azamgarh
hospital,Government Hospital,25.4912268,82.8273245,NH31,,Varanasi
hospital,Government Hospital Hatiya,25.847722,82.2924364,NH319D,,Jaunpur
hospital,District Male Hospital Ghazipur,25.5574522,83.5475761,NH31,,Ghazipur
hospital,MAHARAJA CHET SINGH DISTRICT HOSPITAL,25.3300687,82.4654724,Gyanpur-Bhadohi Road,,Sant Ravidas Nagar
hospital,Government Hospital Tiwaran,25.5154329,82.6785283,,,Jaunpur
hospital,Government Hospital Sathariya,25.6605677,82.235245,NH31,,Jaunpur
hospital,PT K P T Distt.Combined Hospital Chandauli,25.2589427,83.2734892,NH19,,Chandauli
hospital,Government Hospital RAMGANJ,26.1161015,82.0410302,NH330,,Amethi
hospital,Government Hospital Kakraso,26.1262295,83.8708265,MDR17E,,Ballia
hospital,Sarkari Hospital,25.185554,82.6310129,Bhatauli Ghat Bridge,,Mirzapur
hospital,Government Hospital,25.6231259,83.7574824,MDR167E,,Ghazipur
hospital,Sarkari Hospital Anauni,25.6037091,83.1424512,NH731,,Ghazipur
hospital,Government Hospital Bharahu ka pura,25.9564898,83.5432845,rampur-chakiya road,,Mau
hospital,Government Hospital Bhaipur,25.0811096,83.0860993,,,Mirzapur
hospital,District Women Hospital Ghazipur,25.5822075,83.5819539,NH31,,Ghazipur
hospital,Government Hospital Padarkunda,26.1851542,83.4120964,Baluwa-Satana Road,,Azamgarh
hospital,"Government Hospital,GOBARAHA",25.3613519,83.1609303,Varanasi Ring Road,,Varanasi
hospital,Government Hospital Bajarang Nagar,25.6535266,82.9935095,NH28,,Jaunpur
hospital,District Male Hospital Mirzapur,25.1544088,82.5771099,Station Road,,Mirzapur
hospital,Government Hospital,25.9765307,82.7512108,MDR97E,,Azamgarh
hospital,Contonment Hospital,25.3318796,82.9791974,Nathusingh Road,Cantonment,Varanasi
hospital,P.M.C. Hospital,25.287653,83.0018096,Ravindrapuri Road,,Varanasi
hospital,Jagat Hospital,25.3841559,82.9046875,NH31,,Varanasi
hospital,Oppo Hospital Maduadih,25.2947692,82.9713814,Flyover,Bhullanpur,Varanasi
hospital,Raju Hospital,25.3799982,82.9939926,NH28,,Varanasi
hospital,Pankhudi Hospital,25.3293525,83.0178987,GT Road,Pilokothi,Varanasi
hospital,Sadguru Hospital,25.3458516,82.9962729,Premchand Road,Cantonment,Varanasi
hospital,LG Hospital,25.3527952,82.9819036,Panch Koshi Road,,Varanasi
hospital,Aryan Hospital,25.3790856,82.9758181,Nawalpur Road,,Varanasi
hospital,Suresh Singh Memorial Hospital,25.3528561,83.0018585,NH31,Pilokothi,Varanasi
hospital,Jeevan Anmol Hospital,25.2791873,82.9988665,BHU DLW Road,,Varanasi
hospital,Ritu Hospital,25.314058,82.956667,NH731B,,Varanasi
hospital,Rama Medical Care Centre,25.3097288,82.9909972,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,Delight Hospital,25.256901,82.9593747,BLW Road,Bhullanpur,Varanasi
hospital,Vatsalya Children Hospital,25.3521054,82.9816775,Mahavir Road,,Varanasi
hospital,Usha Memorial Hospital,25.3397137,82.9256749,Daniyalpur Link Road,,Varanasi
hospital,Jiwan Jyoti Children Hospital,25.2680252,82.8472511,NH19,,Varanasi
hospital,Jyotirmay Hospital,25.3104055,82.9841904,SIgra Mahmourganj Road,,Varanasi
hospital,Heritage Hospital,25.2855147,82.9946911,Sankat Mochan Road,,Varanasi
hospital,Popular Hospital,25.3053488,82.986451,Rathyatra Mahmoorganj Road,,Varanasi
hospital,Sudha Surgical Multi Speciality Hospital,25.3508619,82.9760521,Kautilya Kon Road,,Varanasi
hospital,Chadr Prabha Hospital,25.352927,82.9786969,Panch Koshi Road,,Varanasi
hospital,Amrit Milan Hospital,25.3840791,82.9710842,Varanasi Ring Road,,Varanasi
hospital,Pragya Maternity & Child Care Hospital,25.2792438,83.0008893,BHU DLW Road,,Varanasi
hospital,Dr. R S Singh Hospital,25.3618976,82.9523441,NH31,,Varanasi
hospital,Vanshika Children Hospital,25.3517441,82.9811912,Mahavir Road,,Varanasi
hospital,Prabhat Hospital Bhelupur,25.3039498,82.9900586,Vidyapeeth Lanka Road,,Varanasi
hospital,Prakhar Hospital,25.360696,82.941177,Jaunpur Road,,Varanasi
hospital,R.S. Hospital and Research Centre,25.360778,82.9506846,Flyover,,Varanasi
hospital,Bharti Hospital,25.3603471,82.9485332,Nawalpur Road,,Varanasi
hospital,Guru Nanak Hospital,25.3071525,82.9931648,Guru Nanak Road,,Varanasi
hospital,Ramkrishna Hospital & Child Care Centre,25.2622943,82.9656,SH74,,Varanasi
hospital,Health Care Hospital,25.306562,82.9750547,Raja Sir Motichand Road,,Varanasi
hospital,Sangam Hospital,25.356267,82.953296,Jaunpur Road,,Varanasi
hospital,Friend's Hospital,25.34965,83.004945,Panch Koshi Road,Pilokothi,Varanasi
hospital,Smayan Hospital,25.311236,82.986316,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,Medicity Hospital & Critical Care,25.300271,82.994653,Swami Vivekanand Road,,Varanasi
hospital,Shubham Banaras Hospital,25.3119109,82.9865396,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,New Khushbu Hospital,25.3646315,82.974667,Sindhaura Road,,Varanasi
hospital,Vardan Hospital and Laparoscopic Centre,25.35072,82.977243,Kautilya Kon Road,,Varanasi
hospital,Getwell Hospital,25.2760391,82.9682885,Chunar Road,Bhullanpur,Varanasi
hospital,Prasad Hospital,25.3503004,82.9930871,NH28,,Varanasi
hospital,Vijaya Hospital,25.2705135,82.7175129,NH19,,Varanasi
hospital,Trimurti Hospital,25.3520678,82.9714491,Kautilya Kon Road,,Varanasi
hospital,Neelam Hospital,25.3793331,82.9935422,NH28,,Varanasi
hospital,Pratik Hospital,25.2838042,82.9699867,University Road,Bhullanpur,Varanasi
hospital,Chirayu Medi Surgical Hospital,25.3083121,82.9849165,SIgra Mahmourganj Road,,Varanasi
hospital,S-Base Hospital,25.2787979,83.0043951,Ramnagar Road,,Varanasi
hospital,Maulana Azad Bunkar Hospital,25.331716,83.007717,GT Road,Pilokothi,Varanasi
hospital,Police Line Hospital,25.350571,82.9886593,Panch Koshi Road,,Varanasi
hospital,Jeevan Rekha Hospital,25.353663,83.0025949,NH31,Pilokothi,Varanasi
hospital,Vaidik Hospital and Trauma Centre,25.2974834,82.9437303,Raja Moti Chand Road,,Varanasi
hospital,Shubhyash Hospital & Speciality Clinic,25.3507954,82.9752551,Kautilya Kon Road,,Varanasi
hospital,Shivam Hospital,25.300895,82.9534599,Raja Moti Chand Road,,Varanasi
hospital,Janta Sewa Hospital,25.3042531,83.0029649,Durgakund Road,,Varanasi
hospital,ASG Eye Hospital,25.305723,82.984596,Rathyatra Mahmoorganj Road,,Varanasi
hospital,Prince Hospital,25.354029,83.004075,NH31,Pilokothi,Varanasi
hospital,Kunta Devi Hospital,25.3650305,82.9593359,Nawalpur Road,,Varanasi
hospital,Baba Kinaram Hospital,25.2977607,82.9924693,Peace point Road,,Varanasi
hospital,Jhumawati Hospital,25.3161662,82.9679451,NH731B,,Varanasi
hospital,Filaria Hospital - NCDC,25.3350788,83.001357,GT Road,Pilokothi,Varanasi
hospital,Kunjan Homeo Hospital & Research Centre,25.350619,82.9705221,Kautilya Kon Road,,Varanasi
hospital,Healthmax Hospital,25.3242107,83.0031446,St. Kabir Road,,Varanasi
hospital,Raj Memorial Hospital,25.3535742,83.0039645,NH31,Pilokothi,Varanasi
hospital,Laxmi Hospital,25.3276365,82.9903258,GT Road,Cantonment,Varanasi
hospital,Public Welfare Hospital,25.3051959,82.9937819,Vidyapeeth Lanka Road,,Varanasi
hospital,G.S.Memorial Plastic Surgery Hospital and Trauma Centre,25.3023319,82.974999,Manduadih Flyover,,Varanasi
hospital,Verma Hospital,25.302198,82.9644864,Raja Moti Chand Road,,Varanasi
hospital,K.L.Hospital and Trauma Centre,25.2584064,83.0366509,National Highway 7,,Varanasi
hospital,Sanjeevni Hospital,25.3538348,82.9778179,Panch Koshi Road,,Varanasi
hospital,Global Hospital & Trauma Centre,25.2653332,82.9654152,BLW Road,Bhullanpur,Varanasi
hospital,Versova Hospital,25.2576159,82.9611938,BLW Road,Bhullanpur,Varanasi
hospital,Saroj Hospital,25.2470817,82.9510253,SH74,,Varanasi
hospital,Kalpana Hospital,25.35316,82.983488,Panch Koshi Road,,Varanasi
hospital,मेट्रो ऋषिदेव अस्पताल,25.2562993,82.9599053,BLW Road,Bhullanpur,Varanasi
hospital,Midway Hospital,25.3150869,82.983205,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,M.S.D Hospital,25.3543255,82.9762314,Sindhaura Road,,Varanasi
hospital,Rohit Hospital,25.3617698,82.9478768,Flyover,,Varanasi
hospital,Maitri Hospital,25.3175707,82.9742152,Cariapa Road,Cantonment,Varanasi
hospital,New Phoenix Hospital,25.2827533,82.9683006,Chunar Road,Bhullanpur,Varanasi
hospital,Indra Multispeciality Hospital & Diagnostic Centre,25.2473308,82.9522276,SH74,,Varanasi
hospital,Mishal Hospital & Health Care Unit,25.2827214,82.9400178,walking,,Varanasi
hospital,Anant Hospital,25.2862554,82.9228527,NH731B,,Varanasi
hospital,Avi Hospital,25.330641,82.995829,Sanskrit University Road,Cantonment,Varanasi
hospital,City Ideal Hospital,25.3310155,83.0137611,GT Road,Pilokothi,Varanasi
hospital,Pitambari Hospital,25.2488922,82.9866484,Varanasi Bypass Expressway,,Varanasi
hospital,Prithvi Hospital,25.2966727,82.9999593,Peace point Road,,Varanasi
hospital,Sudarshana Hospital,25.313519,82.9678978,Mandua Dih Road,,Varanasi
hospital,Gem Hospital,25.327632,83.027387,Madan Mohan Malviya Road,,Varanasi
hospital,Maa Gouri Hospital,25.346699,82.996889,Premchand Road,Cantonment,Varanasi
hospital,Janta Hospital and Maternity Centre,25.244814,82.951158,SH74,,Varanasi
hospital,Prakash Hospital,25.2699123,82.7185358,NH19,,Varanasi
hospital,Shri Gangaram Memorial Hospital,25.244372,82.979733,Varanasi Bypass Expressway,,Varanasi
hospital,Nityanand Hospital,25.3655945,83.0255416,NH31,,Varanasi
hospital,Nova Hospital Shivpur Varanasi,25.3620384,82.9461627,NH31,,Varanasi
hospital,"Jain Hospital, Varanasi",25.3498326,82.9920187,Panch Koshi Road,,Varanasi
hospital,Mandhata Hospital and Trauma Centre,25.3650418,82.9745778,Sindhaura Road,,Varanasi
hospital,Dirghayu Hospital and Surgical Centre,25.3600727,83.0200794,Gautam Buddha Rajpath Road,Pilokothi,Varanasi
hospital,Rudrakashi Hospital,25.34992,82.9831869,Mahavir Road,,Varanasi
hospital,Ansh Neuro and Maternity Centre,25.3486582,82.967746,Central Jail Road,,Varanasi
hospital,Bhargava Hospital and Trauma Centre,25.3497167,82.9911283,Panch Koshi Road,,Varanasi
hospital,Sarang Medicare Hospital and Dental Research Centre,25.3623019,83.039967,NH31,,Varanasi
hospital,Ansh Neuro and Maternity Centre,25.3469853,82.9699986,Central Jail Road,,Varanasi
hospital,Chandra Hospital,25.3070243,82.9435133,NH731B,,Varanasi
hospital,Shivangan Hospital,25.3079915,82.9349485,NH731B,,Varanasi
hospital,Prakashdeep Hospital,25.3509938,82.9767235,Kautilya Kon Road,,Varanasi
hospital,Peace Point Hospitals,25.2970026,82.9981729,Peace point Road,,Varanasi
hospital,Rajapuriya Heart Hospital,25.293286,82.996088,Lane No.-2,,Varanasi
hospital,Sabika Hospital,25.2943269,82.9797908,,,Varanasi
hospital,Upkar Eye Hospital,25.283863,82.9792278,University Road,Bhullanpur,Varanasi
hospital,Ashutosh Hospital,25.3010102,82.9468621,Raja Moti Chand Road,,Varanasi
hospital,New Jagriti Hospital & Research Centre,25.2584272,82.9635472,SH74,,Varanasi
hospital,Ganga Sewa Sadan Hospital,25.3038069,82.9592991,Raja Moti Chand Road,,Varanasi
hospital,जाॅर्जियन सुपरस्पेशिएलीटी अस्पताल,25.2626172,82.9649674,Chunar Road,Bhullanpur,Varanasi
hospital,Hemant Singh Hospital,25.357824,82.9651728,NH31,,Varanasi
hospital,Lilawati Hospital,25.275215,83.010057,Ramnagar Road,,Varanasi
hospital,Military Hospital,25.3334913,82.9701359,Mayo Road,Cantonment,Varanasi
hospital,Purnima Hospital,25.287879,82.9529316,walking,,Varanasi
hospital,Holy City Hospital and Trauma Centre,25.3580501,83.0069587,Gautam Buddha Rajpath Road,Pilokothi,Varanasi
hospital,Sarvodaya Hospital,25.3334728,83.0025498,GT Road,Pilokothi,Varanasi
hospital,Amarnath Seva Sansthan Hospital,25.3621084,82.9541844,NH31,,Varanasi
hospital,New Medicare Hospital,25.3203803,82.9866726,Vidyapeeth Lanka Road,Cantonment,Varanasi
hospital,Prime Kidney Stone Centre & Urology Hospital,25.3001405,82.9945731,Swami Vivekanand Road,,Varanasi
hospital,S N Yadav Hospital,25.350184,83.022946,Madan Mohan Malviya Road,Pilokothi,Varanasi
hospital,Arogya Hospital,25.2580075,82.9615306,BLW Road,Bhullanpur,Varanasi
